ranking,kills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,2,10745,4957,4957,3,0,0,0,0,0,0,7826,0,0,0,0,0,8473,0,9689,748,220,160,4,96,0,6,1,2,1240
2,6,5,6690,2276,3924,3,0,0,0,0,0,0,8391,0,0,0,0,0,15800,0,10973,2173,0,132,0,47,0,18,1,3,1240
3,2,10,6465,71,684,3,0,0,0,0,0,0,6152,0,0,0,0,0,8266,3461,3799,3341,2992,2,16,49,0,24,1,4,1240
1,13,5,23832,9405,9405,9,2,0,0,1,0,0,19632,1,0,0,0,0,41484,0,66667,14403,0,272,14,372,1,27,0,0,2612
4,6,12,21471,0,31396,10,0,2,1,0,0,0,15967,1,0,0,0,0,22519,1647,60459,25849,0,32,18,284,0,27,0,1,2612
3,9,9,21307,8399,34272,8,0,3,0,0,0,1,17308,1,0,0,0,0,37179,0,77721,21495,262,237,87,358,0,27,0,2,2612
5,10,8,18503,482,29557,4,1,0,0,0,0,0,16648,0,0,0,0,0,21296,0,40572,14665,1745,196,6,128,0,46,0,3,2612
2,3,17,15662,362,3892,8,0,0,0,0,0,0,11963,1,0,1,0,0,11320,3297,34122,52177,33896,15,60,335,0,103,0,4,2612
5,5,2,12305,1734,6640,6,1,2,0,0,0,0,9375,0,0,0,0,0,13532,0,22631,5278,0,126,72,139,0,11,1,0,1543
4,5,8,11247,475,13541,6,0,1,0,0,0,0,9971,0,0,0,0,0,9852,188,22275,9832,0,9,13,126,0,24,1,1,1543
3,8,10,12934,2435,10915,3,0,0,0,0,0,0,10207,0,0,0,0,0,23023,0,16628,2445,0,127,23,77,0,17,1,2,1543
1,11,9,11019,6161,31875,2,3,0,0,0,0,0,12927,0,0,0,0,0,20675,0,6154,3633,652,180,18,14,0,15,1,3,1543
2,2,17,9159,745,3658,3,0,0,0,0,0,0,7508,0,0,0,0,0,7841,893,12394,633,0,37,43,32,0,67,1,4,1543
1,7,9,19329,10284,14850,10,0,0,0,1,0,0,16627,0,0,0,0,0,41105,0,40373,12597,0,248,12,433,0,19,0,0,2172
5,9,5,16553,740,23498,11,0,2,0,0,0,0,13155,0,0,0,0,0,17089,0,42727,13056,0,27,23,388,0,9,0,1,2172
4,9,4,17206,1285,1721,12,0,0,0,0,0,0,14099,0,0,0,0,0,33102,0,37755,2134,0,206,30,489,0,15,0,2,2172
2,16,7,17396,4642,33513,6,3,1,0,0,0,0,17464,0,0,0,0,0,37616,0,22956,6272,455,228,37,170,0,26,0,3,2172
